1, 0.0767, 35
2, 0.0807, 58
3, 0.0822, 81
4, 0.0853, 104
5, 0.0893, 127
6, 0.0937, 151
7, 0.0993, 174
8, 0.1062, 197
9, 0.1106, 219
10, 0.1163, 242
11, 0.1203, 265
12, 0.1249, 288
13, 0.129, 311
14, 0.1328, 334
15, 0.1356, 356
16, 0.1396, 379
17, 0.1425, 402
18, 0.1467, 426
19, 0.1497, 449
20, 0.1548, 472
21, 0.1577, 495
22, 0.1596, 520
23, 0.1636, 550
24, 0.1688, 573
25, 0.1756, 596
26, 0.1822, 619
27, 0.1882, 643
28, 0.1919, 666
29, 0.1927, 689
30, 0.1954, 712
31, 0.197, 735
32, 0.1984, 758
33, 0.198, 781
34, 0.1977, 804
35, 0.1984, 827
36, 0.1992, 850
37, 0.2012, 873
38, 0.2028, 896
39, 0.2048, 918
40, 0.2092, 941
41, 0.2154, 964
42, 0.2199, 987
43, 0.2268, 1010
44, 0.2341, 1033
45, 0.2412, 1056
46, 0.2449, 1078
47, 0.2465, 1101
48, 0.2493, 1125
49, 0.2513, 1148
50, 0.2543, 1171
51, 0.2583, 1194
52, 0.2622, 1217
53, 0.2663, 1240
54, 0.2692, 1264
55, 0.2723, 1287
56, 0.276, 1310
57, 0.2788, 1333
58, 0.2807, 1356
59, 0.2831, 1379
60, 0.2855, 1402
61, 0.2877, 1425
62, 0.2916, 1448
63, 0.2943, 1471
64, 0.2974, 1494
65, 0.2997, 1517
66, 0.3004, 1540
67, 0.3008, 1569
68, 0.3037, 1594
69, 0.3067, 1617
70, 0.3097, 1639
71, 0.3126, 1662
72, 0.3146, 1685
73, 0.316, 1708
74, 0.3178, 1731
75, 0.3188, 1754
76, 0.3214, 1778
77, 0.3243, 1801
78, 0.3267, 1824
79, 0.3276, 1847
80, 0.328, 1870
81, 0.331, 1893
82, 0.3326, 1916
83, 0.3332, 1939
84, 0.3355, 1962
85, 0.3365, 1985
86, 0.3375, 2008
87, 0.3393, 2031
88, 0.341, 2053
89, 0.3418, 2076
90, 0.344, 2099
91, 0.3454, 2122
92, 0.3471, 2145
93, 0.3487, 2168
94, 0.3519, 2191
95, 0.3547, 2214
96, 0.3572, 2237
97, 0.3579, 2260
98, 0.3589, 2283
